"RX_Ypos [cm]","Freq [GHz]","ang_rad(S(RX_ant1_1,TX_antenna)) [rad]"
435,9.295,0.341120925896642
435,9.3025,-0.642006627281681
435,9.31,-1.61595756483241
435,9.3175,-2.51876921338904
435,9.325,2.82795240708754
435,9.3325,1.84222831421247
435,9.34,0.839188107662446
435,9.3475,0.0477367426758778
435,9.355,-0.897943769215253
435,9.3625,-1.83722063307455
435,9.37,-2.58977406485931
435,9.3775,2.7463655393192
435,9.385,1.72425069896985
435,9.3925,0.738627724569416
435,9.4,-0.215970215141249
435,9.4075,-1.23069027818192
435,9.415,-2.24886842356251
435,9.4225,3.09582910662394
435,9.43,2.05726144004648
435,9.4375,1.09062876970896
435,9.445,0.239567229195737
435,9.4525,-0.67723590522935
435,9.46,-1.43861217501483
435,9.4675,-2.32687201268937
435,9.475,3.03292667879324
435,9.4825,2.19075553093436
435,9.49,1.17339980072309
435,9.4975,0.106618449836681
435,9.505,-0.831407270807467
435,9.5125,-1.84789528938655
435,9.52,-2.99231745784475
435,9.5275,2.2774855925652
435,9.535,1.32320573676551
435,9.5425,0.248218430244349
435,9.55,-0.75334097948374
435,9.5575,-1.50786786031716
435,9.565,-2.28441345672266
435,9.5725,-3.07226418542576
435,9.58,2.49922278016817
435,9.5875,1.57412283153817
435,9.595,0.477058289730515
435,9.6025,-0.594635675109284
435,9.61,-1.54708052862699
435,9.6175,-2.58694038074146
435,9.625,2.64405958375031
435,9.6325,1.79876487491347
435,9.64,0.793106525311383
435,9.6475,-0.249370198009989
435,9.655,-0.993481117966054
435,9.6625,-1.76847702595983
435,9.67,-2.5577071386029
435,9.6775,2.92993315425002
435,9.685,2.30393779707753
435,9.6925,1.42870242134328
435,9.7,0.466788488282147
435,9.7075,-0.417395978140462
435,9.715,-1.50702518661781
435,9.7225,-2.47677339879052
435,9.73,2.87284298102902
435,9.7375,1.80187719272476
435,9.745,0.940125070667645
435,9.7525,0.00728553907055739
435,9.76,-0.944731844254235
435,9.7675,-1.76325688619751
435,9.775,-2.61044011903182
435,9.7825,2.71122373979975
435,9.79,1.85409595729776
435,9.7975,1.00963338415008
435,9.805,0.0353884904993096
435,9.8125,-0.804164758323016
435,9.82,-1.75968828821352
435,9.8275,-2.6964696969238
435,9.835,2.62740695871479
435,9.8425,1.56734782035015
435,9.85,0.676827922666095
435,9.8575,-0.3569806708329
435,9.865,-1.40513670502302
435,9.8725,-2.15938240362546
435,9.88,-3.10188966740755
435,9.8875,2.34709048058708
435,9.895,1.60616194418763
435,9.9025,0.688892134649932
435,9.91,-0.29738034848629
435,9.9175,-1.30316481195781
435,9.925,-2.27347803088237
435,9.9325,2.99028756713094
435,9.94,1.99927756637751
435,9.9475,1.02328637338734
435,9.955,0.0639000838075598
435,9.9625,-0.873794477250698
435,9.97,-1.91533029631138
435,9.9775,-2.80916018564237
435,9.985,2.53401860407945
435,9.9925,1.49925080187791
435,10,0.640758749204425
435,10.0075,-0.283686752543162
435,10.015,-1.26066690085747
435,10.0225,-2.19247309823534
435,10.03,3.12637718487286
435,10.0375,2.15528705651249
435,10.045,1.20182874917345
435,10.0525,0.233605872944644
435,10.06,-0.769958632350904
435,10.0675,-1.75112530099245
435,10.075,-2.75156265306398
435,10.0825,2.52023710687157
435,10.09,1.61938337279354
435,10.0975,0.657842037500044
435,10.105,-0.346939825586163
435,10.1125,-1.25384685467252
435,10.12,-2.23482269563337
435,10.1275,3.05808134342144
435,10.135,2.12040526187596
435,10.1425,1.19790853208113
435,10.15,0.29333435157163
435,10.1575,-0.669106977213208
435,10.165,-1.57492270166278
435,10.1725,-2.49198591285125
435,10.18,2.75477935545442
435,10.1875,1.75244229840907
435,10.195,0.819029184097192
435,10.2025,-0.178399672047429
435,10.21,-1.18065584599427
435,10.2175,-2.08251360151498
435,10.225,-3.02750693488765
435,10.2325,2.26073439926417
435,10.24,1.33898982637108
435,10.2475,0.443912173589223
435,10.255,-0.50237292928352
435,10.2625,-1.45329881499787
435,10.27,-2.36329916771321
435,10.2775,2.92962279778213
435,10.285,1.95659818142961
435,10.2925,1.05317182771688
435,10.3,0.0457756407249111
435,10.3075,-0.928272837791215
435,10.315,-1.92004488353481
435,10.3225,-2.9603630548528
435,10.33,2.33897818753919
435,10.3375,1.34011153188946
435,10.345,0.373424995103917
435,10.3525,-0.568905008130834
435,10.36,-1.50658849360247
435,10.3675,-2.40140321337742
435,10.375,2.97838490856604
435,10.3825,2.05634749080945
435,10.39,1.12987010692766
435,10.3975,0.178737051166856
435,10.405,-0.815084929067323
435,10.4125,-1.75563774855033
435,10.42,-2.69910434547012
435,10.4275,2.60534021457212
435,10.435,1.66526415757471
435,10.4425,0.743821553120534
435,10.45,-0.188072299920486
435,10.4575,-1.12810397476284
435,10.465,-2.05816385921911
435,10.4725,-2.97857337680105
435,10.48,2.3536158348153
435,10.4875,1.34663615685959
435,10.495,0.45973594146363
435,10.5025,-0.413622349963382
435,10.51,-1.38657244562753
435,10.5175,-2.14636503653114
435,10.525,-3.03372851487416
435,10.5325,2.2135608158306
435,10.54,1.30317528815044
435,10.5475,0.373971161536158
435,10.555,-0.65650351536462
435,10.5625,-1.58910172939916
435,10.57,-2.47173462587544
435,10.5775,2.81758411182515
435,10.585,1.87052040342811
435,10.5925,0.934082843985303
435,10.6,0.0335755249351681
435,10.6075,-0.908583201706021
435,10.615,-1.87090089062324
435,10.6225,-2.5695982418507
435,10.63,2.79119312592158
435,10.6375,1.79431246620685
435,10.645,0.960765950551772
435,10.6525,-0.0422734974073833
435,10.66,-1.16261267087676
435,10.6675,-2.14443047173421
435,10.675,-3.07487282650716
435,10.6825,2.12195175404375
435,10.69,1.21612384012692
435,10.6975,0.567254308261262
435,10.705,-0.361694376280666
435,10.7125,-0.925047513235576
435,10.72,-1.78625910509186
435,10.7275,-2.76530555998342
435,10.735,2.62430379924669
435,10.7425,1.5495829019452
435,10.75,0.549523197400579
435,10.7575,-0.388934989890085
435,10.765,-1.41148973398277
435,10.7725,-2.34605275024152
435,10.78,3.03736992720236
435,10.7875,2.07924860473149
435,10.795,1.10822357369969
435,10.8025,0.174371453110245
435,10.81,-0.723315441547118
435,10.8175,-1.71462434959401
435,10.825,-2.65568110146233
435,10.8325,2.71556878897256
435,10.84,1.71829991662122
435,10.8475,0.756930816013797
435,10.855,-0.202478268475861
435,10.8625,-1.16321960968436
435,10.87,-2.1627299114442
435,10.8775,3.1108741589406
435,10.885,2.20657102048833
435,10.8925,1.24866530795201
435,10.9,0.321597352614261
435,10.9075,-0.55785465294774
435,10.915,-1.53424195555754
435,10.9225,-2.47492330786154
435,10.93,2.86186608328585
435,10.9375,1.859607185583
435,10.945,0.905667774610221
435,10.9525,0.010121159959486
435,10.96,-0.989240769217326
435,10.9675,-1.99067983049347
435,10.975,-2.88363475872283
435,10.9825,2.43758238051317
435,10.99,1.42318531626174
435,10.9975,0.502590750463821
435,11.005,-0.448696192904916
435,11.0125,-1.43984088113835
435,11.02,-2.41560362916459
435,11.0275,2.84035207205162
435,11.035,1.86404913484251
435,11.0425,0.920203869421034
435,11.05,-0.00241577525932969
435,11.0575,-0.707862278980659
435,11.065,-1.60239911074647
435,11.0725,-2.62620705028803
435,11.08,2.79739223382971
435,11.0875,1.75022876360151
435,11.095,0.617827669713363
435,11.1025,-0.295037825071458
435,11.11,-1.29941861430977
435,11.1175,-2.34560361142659
435,11.125,3.02992127810051
435,11.1325,2.08304361326071
435,11.14,1.16161758800744
435,11.1475,0.162258098188486
435,11.155,-0.864592594642247
435,11.1625,-1.79143663147876
435,11.17,-2.75441159359365
435,11.1775,2.553398662937
435,11.185,1.70657113887858
435,11.1925,0.896475810098114
435,11.2,-0.120086213047804
435,11.2075,-1.08498378184757
435,11.215,-2.05558732129348
435,11.2225,3.0901295954223
435,11.23,2.01336147118954
435,11.2375,1.04348287356714
435,11.245,-0.0584728102227259
435,11.2525,-1.10926045952049
435,11.26,-1.66299800792318
435,11.2675,-2.66457758908519
435,11.275,2.70732946997738
435,11.2825,2.14922588111878
435,11.29,1.1356777947812
435,11.2975,0.098292917783688
435,11.305,0.133657100184312
435,11.3125,-1.12376526911083
435,11.32,-2.27153560281125
435,11.3275,-2.39652392407063
435,11.335,2.59409169990872
435,11.3425,1.5017410969274
435,11.35,0.668411289417109
435,11.3575,-0.508719848605685
435,11.365,-1.93033894848582
435,11.3725,3.10343601682725
435,11.38,-2.08689628335977
435,11.3875,-2.00252972681271
435,11.395,3.10380969493259
435,11.4025,1.90620469234722
435,11.41,0.820156346297924
435,11.4175,-0.280382680202337
435,11.425,-1.41444525475469
435,11.4325,-2.55528947166693
435,11.44,2.73752112279556
435,11.4475,1.85657219465237
435,11.455,0.837283898045662
435,11.4625,0.0333042439501103
435,11.47,-0.707745653398924
435,11.4775,-1.77478768008364
435,11.485,-2.59260622826435
435,11.4925,2.91869297444753
435,11.5,1.90514133405008
435,11.5075,0.943114570587614
435,11.515,0.111419305350373
435,11.5225,-0.872935751130514
435,11.53,-1.91784660495431
435,11.5375,-2.8539954925245
435,11.545,2.42561253816266
435,11.5525,1.42151686034349
435,11.56,0.464005068467672
435,11.5675,-0.466923160989962
435,11.575,-1.40174789113545
435,11.5825,-2.39860393848267
435,11.59,2.97691785440463
435,11.5975,2.06379195791195
435,11.605,1.0970004291189
435,11.6125,0.182425370256157
435,11.62,-0.789096480810589
435,11.6275,-1.8109422256028
435,11.635,-2.79748371732997
435,11.6425,2.5186037880992
435,11.65,1.52853624811745
435,11.6575,0.587807330892111
435,11.665,-0.392340349849662
435,11.6725,-1.4065825645768
435,11.68,-2.39464061817715
435,11.6875,2.87347529089113
435,11.695,1.87925921630267
435,11.7025,0.8797722125455
435,11.71,-0.0951807233440716
435,11.7175,-1.00889232824364
435,11.725,-1.92474728796738
435,11.7325,-2.8047435427687
435,11.74,2.5745056846425
435,11.7475,1.65019989573647
435,11.755,0.736928404025422
435,11.7625,-0.240887766196737
435,11.77,-1.21824548935132
435,11.7775,-2.18999723128102
435,11.785,3.09389692533936
435,11.7925,2.058666253398
435,11.8,1.06490958914348
435,11.8075,0.130981499725871
435,11.815,-0.941327110965601
435,11.8225,-1.93900937081154
435,11.83,-2.78427349188397
435,11.8375,2.44936178083327
435,11.845,1.55877588435813
435,11.8525,0.760257658237785
435,11.86,-0.242284947023677
435,11.8675,-1.17205517663198
435,11.875,-2.11819062134771
435,11.8825,-3.10784554684575
435,11.89,2.18969830554632
435,11.8975,1.15248977090368
435,11.905,0.133612773375491
435,11.9125,-0.834610946063079
435,11.92,-1.85025971371312
435,11.9275,-2.80196009732709
435,11.935,2.6657042077172
435,11.9425,1.71645045532015
435,11.95,0.698657629782332
435,11.9575,-0.172119481400819
435,11.965,-1.141315616906
435,11.9725,-2.28841134395805
435,11.98,3.07709405156867
435,11.9875,2.17160806633277
435,11.995,1.10757774824687
435,12.0025,0.273312210745759
435,12.01,-0.522300579309156
435,12.0175,-1.47862068232627
435,12.025,-2.45980229361569
435,12.0325,2.92709745530831
435,12.04,1.90099625477218
435,12.0475,0.765489802008467
435,12.055,-0.233569366079933
435,12.0625,-1.11014931051859
435,12.07,-2.09227431828079
435,12.0775,-3.08788299146555
435,12.085,2.51898179182723
435,12.0925,1.64646833673024
435,12.1,0.555850718471291
435,12.1075,-0.00792462665126887
435,12.115,-0.875734963898558
435,12.1225,-1.96472336673034
435,12.13,-2.66038328540127
435,12.1375,2.71364327430292
435,12.145,1.58701815812184
435,12.1525,0.648308725814262
435,12.16,-0.283996461829707
435,12.1675,-1.42169441469971
435,12.175,-2.48119265482461
435,12.1825,2.97786324904496
435,12.19,2.14497807017122
435,12.1975,1.34560822958875
435,12.205,0.660426290646709
435,12.2125,-0.213170354695024
435,12.22,-1.3026191904869
435,12.2275,-2.27009424738973
435,12.235,3.0110326130718
435,12.2425,1.95052377910537
435,12.25,1.05711144992098
435,12.2575,0.261205134799981
435,12.265,-0.557462180136388
435,12.2725,-1.44958009286795
435,12.28,-2.27644764484436
435,12.2875,2.9405868909746
435,12.295,1.8134737978782
435,12.3025,0.944737817090251
435,12.31,-0.155383206695855
435,12.3175,-1.21291696431701
435,12.325,-1.77975223466258
435,12.3325,-2.66451510211605
435,12.34,2.76583566654829
435,12.3475,1.86738455009564
435,12.355,0.858280901705115
435,12.3625,-0.195192698353193
435,12.37,-1.22303369068313
435,12.3775,-2.1584919410164
435,12.385,-3.10649382482505
435,12.3925,2.27380588148266
435,12.4,1.2898377711629
435,12.4075,0.446856845907187
435,12.415,-0.298004604604012
435,12.4225,-1.36819045372708
435,12.43,-2.16132340214065
435,12.4375,-3.07420492827462
435,12.445,2.1034396521988
435,12.4525,1.25193523755156
435,12.46,0.292192705953407
435,12.4675,-0.682217848472652
435,12.475,-1.65949674189488
435,12.4825,-2.62252282889573
435,12.49,2.75475159151812
435,12.4975,1.66565066336274
435,12.505,0.637593324423911
435,12.5125,-0.347740923932499
435,12.52,-1.40072422668633
435,12.5275,-2.42295035430969
435,12.535,2.91403951893584
435,12.5425,2.10563997759893
435,12.55,1.16522377128296
435,12.5575,0.317622039944853
435,12.565,-0.589010846952629
435,12.5725,-1.66820076487741
435,12.58,-2.66216896083351
435,12.5875,2.57209941546431
435,12.595,1.5475875551367
435,12.6025,0.644721752899441
435,12.61,-0.328941260516222
435,12.6175,-1.20513953636584
435,12.625,-2.10214846739561
435,12.6325,-3.13771653738606
435,12.64,2.13222609832957
435,12.6475,1.11584482179522
435,12.655,0.0725941357052983
435,12.6625,-0.905516942029162
435,12.67,-1.71902386073998
435,12.6775,-2.61624149883924
435,12.685,2.69766417349809
435,12.6925,1.9005889188416
435,12.7,0.964857262875133
435,12.7075,-0.0765639498031495
435,12.715,-1.1111251116076
435,12.7225,-2.15213592179451
435,12.73,3.04157974253892
435,12.7375,1.93723652028195
435,12.745,0.992207086138601
435,12.7525,0.169764839205683
435,12.76,-0.733331667805415
435,12.7675,-1.63891601445529
435,12.775,-2.58444601153614
435,12.7825,2.59116246315997
435,12.79,1.45878101177392
435,12.7975,0.366829183317768
435,12.805,-0.738169846812657
435,12.8125,-1.79239269652367
435,12.82,-2.66273945752755
435,12.8275,2.88495417154322
435,12.835,1.9397095376118
435,12.8425,0.964392051440553
435,12.85,-0.0733576143752797
435,12.8575,-1.22640081128962
435,12.865,-2.36696148311505
435,12.8725,2.85473735387341
435,12.88,1.69543070827086
435,12.8875,0.522356251791668
435,12.895,-0.428888079585139
435,12.9025,-1.433927969679
435,12.91,-2.29982792193947
435,12.9175,-3.07920468528181
435,12.925,2.23949253983393
435,12.9325,1.15976684182568
435,12.94,-0.066058868683299
435,12.9475,-1.08259386754221
435,12.955,-2.10855289161298
435,12.9625,3.0903178600155
435,12.97,2.00278668584737
435,12.9775,0.97058661944147
435,12.985,0.160715137234545
435,12.9925,-1.04213762183859
435,13,-1.96152741496369
435,13.0075,-2.70802794170362
435,13.015,2.1902460815485
435,13.0225,1.05419828989114
435,13.03,0.0338593562172
435,13.0375,-1.28556411949872
435,13.045,-2.18650149876296
435,13.0525,-3.11433680877325
435,13.06,2.16573423940616
435,13.0675,2.12169156146402
435,13.075,0.850419792710633
435,13.0825,0.0745021585052483
435,13.09,-0.856997773038955
435,13.0975,-2.20738552633456
435,13.105,2.89556449758322
435,13.1125,2.00238948954731
435,13.12,1.06699184734302
435,13.1275,-0.0168738084136228
435,13.135,-0.769971590525995
435,13.1425,-1.68916355537377
435,13.15,-2.80112122983235
435,13.1575,2.67282263319742
435,13.165,1.59940731487916
435,13.1725,0.484188291756806
435,13.18,-0.564421207788121
435,13.1875,-1.77821098648204
435,13.195,-2.80794138498634
435,13.2025,2.60690269231499
435,13.21,1.74543736031156
435,13.2175,1.06323172760172
435,13.225,0.17380682076979
435,13.2325,-0.80736870699172
435,13.24,-1.85127094349459
435,13.2475,-2.79053944922875
435,13.255,2.5208783555163
435,13.2625,1.44452739013379
435,13.27,0.499762928364817
435,13.2775,-0.412787176694415
435,13.285,-1.41242735315508
435,13.2925,-2.40020905985801
435,13.3,2.85321809726704
435,13.3075,1.75416947715561
435,13.315,0.674657985894658
435,13.3225,-0.279091680404146
435,13.33,-1.11255922424088
435,13.3375,-1.83887474025744
435,13.345,-2.59432537736453
435,13.3525,2.77413338837397
435,13.36,1.67714383340715
435,13.3675,0.574343016839216
435,13.375,-0.478590215201176
435,13.3825,-1.63646828752365
435,13.39,-2.81370489667172
435,13.3975,2.39640194896392
435,13.405,1.55543513952293
435,13.4125,0.950669225801158
435,13.42,0.207727606113614
435,13.4275,-0.451085928885205
435,13.435,-1.52460346305129
435,13.4425,-2.62751562202107
435,13.45,2.76873307795142
435,13.4575,1.72097265421197
435,13.465,0.776121836567863
435,13.4725,-0.0303895569881605
435,13.48,-0.534246941512091
435,13.4875,-1.40814400457213
435,13.495,-2.50323044301533
435,13.5025,2.81986200440499
435,13.51,1.69329765506264
435,13.5175,0.454923717768652
435,13.525,-0.525484749669629
435,13.5325,-1.50480493193768
435,13.54,-2.72118493978071
435,13.5475,2.85536700045183
435,13.555,2.06873520076506
435,13.5625,0.942925698165597
435,13.57,0.292319281881117
435,13.5775,-0.918278948342506
435,13.585,-2.44997500152123
435,13.5925,-2.36851688113567
435,13.6,3.00354940594277
435,13.6075,2.35525873691708
435,13.615,1.79695443898274
435,13.6225,0.316484141750782
435,13.63,-0.686978485195252
435,13.6375,-1.84708752883707
435,13.645,2.81551456834911
435,13.6525,1.57570496497634
435,13.66,-1.33090333526396
435,13.6675,-3.06270039968967
435,13.675,1.68710832821217
435,13.6825,0.507499911868054
435,13.69,-0.56231139797841
435,13.6975,-1.73155491709834
435,13.705,-2.81692627234801
435,13.7125,2.41913415864412
435,13.72,1.39239899694544
435,13.7275,0.396979233049584
435,13.735,-0.601978335810876
435,13.7425,-1.51538935573709
435,13.75,-2.33121099920155
435,13.7575,3.0548208045002
435,13.765,2.01607960309891
435,13.7725,1.17908092981089
435,13.78,0.13902011907018
435,13.7875,-1.06755397638917
435,13.795,-1.66969899116052
435,13.8025,-2.588523634161
435,13.81,2.72764215102435
435,13.8175,1.99174924338838
435,13.825,0.853603789602552
435,13.8325,-0.202797699813969
435,13.84,-1.24958273208191
435,13.8475,-2.39889282953671
435,13.855,2.85001721678174
435,13.8625,1.80474811295291
435,13.87,0.766167330058319
435,13.8775,-0.106414089494238
435,13.885,-0.905765768403576
435,13.8925,-1.8098665144426
435,13.9,-2.67076081900924
435,13.9075,2.64984514286657
435,13.915,1.50950480287018
435,13.9225,0.585431934265911
435,13.93,-0.288489451960618
435,13.9375,-1.31155503992375
435,13.945,-2.07985114298827
435,13.9525,-2.98045773470498
435,13.96,2.27927910481851
435,13.9675,1.28206777779679
435,13.975,0.243840534261289
435,13.9825,-0.738690906588499
435,13.99,-1.72745172332716
435,13.9975,-2.6740899366416
435,14.005,2.74743455625537
435,14.0125,1.91191769365287
435,14.02,1.0501188145482
435,14.0275,0.161292898001159
435,14.035,-0.771247872669695
435,14.0425,-1.86048657666912
435,14.05,-2.94565420186265
435,14.0575,2.2723200310696
435,14.065,1.1711604381533
435,14.0725,0.156231930361859
435,14.08,-0.761169207311316
435,14.0875,-1.64601895244934
435,14.095,-2.52956000478086
435,14.1025,2.75613530317919
435,14.11,1.70571423467895
435,14.1175,0.630697015127209
435,14.125,-0.458478473912987
435,14.1325,-1.50193282333985
435,14.14,-2.44156867933357
435,14.1475,-2.99066506401363
435,14.155,2.62434338832217
435,14.1625,1.78692044653158
435,14.17,0.917592153904031
435,14.1775,-0.206304366356745
435,14.185,-1.34563942472017
435,14.1925,-2.39462254890186
435,14.2,2.80633377840214
435,14.2075,1.75776110113048
435,14.215,0.761996001482527
435,14.2225,-0.151709974972916
435,14.23,-0.905854198936787
435,14.2375,-1.86331573303692
435,14.245,-2.85364800436587
435,14.2525,2.68312363319645
435,14.26,1.71869257515378
435,14.2675,0.772258048009725
435,14.275,0.403341994948281
435,14.2825,-0.53057554066161
435,14.29,-1.56065367944654
435,14.2975,-2.46328909688604
435,14.305,2.74582327781869
435,14.3125,1.69100762804571
435,14.32,0.650403219366373
435,14.3275,-0.454393889271151
435,14.335,-1.36320853934928
435,14.3425,-2.39716429755088
435,14.35,2.92207558485503
435,14.3575,2.80773652642577
435,14.365,1.71461436796819
435,14.3725,0.808983644331707
435,14.38,-0.113972927170275
435,14.3875,-1.31622142969192
435,14.395,-2.42317377720984
435,14.4025,2.83329949972659
435,14.41,1.82118766686404
435,14.4175,0.902928264047721
435,14.425,0.141368062879428
435,14.4325,-0.499701703962263
435,14.44,-1.53504470176888
435,14.4475,-2.56941172503179
435,14.455,2.66986753926887
435,14.4625,1.59718896876801
435,14.47,0.629354931056445
435,14.4775,-0.175020120950966
435,14.485,0.194012775679836
435,14.4925,-0.709830016376558
435,14.5,-1.62419699113813
435,14.5075,-2.706499958961
435,14.515,2.37366258268532
435,14.5225,1.21124571187457
435,14.53,0.0827738594188043
435,14.5375,-1.02044324341626
435,14.545,-1.99433551585694
435,14.5525,-2.7901280060485
435,14.56,2.82883716812448
435,14.5675,1.98579093505239
435,14.575,1.02527133114574
435,14.5825,0.118401592377086
435,14.59,-0.869004032885201
435,14.5975,-1.96123565431408
435,14.605,-2.89523225046953
435,14.6125,2.62847118828078
435,14.62,1.74412616248548
435,14.6275,0.841921083339714
435,14.635,-0.119369126098398
435,14.6425,-1.22914424192984
435,14.65,-2.37454902095686
435,14.6575,2.8566980649817
435,14.665,1.81007308620978
435,14.6725,0.744112470899887
435,14.68,-0.194621540256077
435,14.6875,-0.985074076542243
435,14.695,-1.57464778047954
435,14.7025,-2.3936216480048
435,14.71,2.94498138692753
435,14.7175,1.84193974336633
435,14.725,0.735467974902629
435,14.7325,-0.270584500475951
435,14.74,-1.2402419749891
435,14.7475,-2.03038767684831
435,14.755,-2.81676632909546
435,14.7625,2.58976126241872
435,14.77,1.61691813076533
435,14.7775,0.644665656041124
435,14.785,-0.322150473481914
435,14.7925,-1.40952242569945
435,14.8,-2.39290905814018
435,14.8075,3.10601894660759
435,14.815,2.25897452520838
435,14.8225,1.72498146816506
435,14.83,0.885999098297893
435,14.8375,-0.194582719444282
435,14.845,-1.27482028050981
435,14.8525,-2.33954319375131
435,14.86,2.87856681724636
435,14.8675,1.78451898113401
435,14.875,0.744706228122343
435,14.8825,-0.236416272622096
435,14.89,-1.20093691161791
435,14.8975,-2.05531238456984
435,14.905,-2.86474760832401
435,14.9125,2.51326912033343
435,14.92,1.42417225220207
435,14.9275,0.380875698858331
435,14.935,-0.553243775154724
435,14.9425,-1.54166359533996
435,14.95,-2.3291269879814
435,14.9575,-3.09687097237311
435,14.965,2.47209372589885
435,14.9725,1.53025558380813
435,14.98,0.548646872190071
435,14.9875,-0.406502563863809
435,14.995,-1.58345263936961
435,15.0025,-2.67630679324024
435,15.01,2.7735961851386
435,15.0175,2.23489110782161
435,15.025,1.55567142677058
435,15.0325,0.701477921454924
435,15.04,-0.17874059667517
435,15.0475,-1.34468163209057
435,15.055,-2.40607031952339
435,15.0625,2.96031045109778
435,15.07,1.8649773696208
435,15.0775,0.914017338931113
435,15.085,0.125388437704702
435,15.0925,-0.731875477003205
435,15.1,-1.67635327400548
435,15.1075,-2.66570746624121
435,15.115,2.64078377902347
435,15.1225,1.53196193948688
435,15.13,0.522835273563759
435,15.1375,-0.380939974166069
435,15.145,-1.44315290134707
435,15.1525,-2.40100891508603
435,15.16,2.98538318679653
435,15.1675,2.10385282464071
435,15.175,1.2409020779368
435,15.1825,0.237023545061765
435,15.19,-0.751066569679874
435,15.1975,-1.7780577323706
435,15.205,-2.90697929241752
435,15.2125,2.34398179759674
435,15.22,1.38704166048553
435,15.2275,0.495310261571406
435,15.235,-0.333802818001963
435,15.2425,-1.18097529439987
435,15.25,-1.9445281383607
435,15.2575,-2.91509745368318
435,15.265,2.3485302373117
435,15.2725,1.42232308795436
435,15.28,0.531353166173205
435,15.2875,-0.394478057369751
435,15.295,-1.05078944501285
435,15.3025,-1.8252628646293
435,15.31,-2.95114113243215
435,15.3175,2.32926431185581
435,15.325,1.27080092108151
435,15.3325,0.0491447596501665
435,15.34,-1.05312901841506
435,15.3475,-2.02965274505557
435,15.355,-2.78845003559689
435,15.3625,-2.93013318665142
435,15.37,2.64466277907795
435,15.3775,1.56824101945418
435,15.385,0.392201946888386
435,15.3925,-0.732950440836028
435,15.4,-1.84024315517404
435,15.4075,-2.92382180561926
435,15.415,2.40853433175027
435,15.4225,1.50957989353412
435,15.43,0.537478095995011
435,15.4375,-0.269469645942743
435,15.445,-1.19523143021809
435,15.4525,-2.3243687904405
435,15.46,2.88056224024312
435,15.4675,1.87937215283705
435,15.475,0.888659159221673
435,15.4825,-0.114341149261537
435,15.49,0.894844198500098
435,15.4975,-0.311512844653869
435,15.505,-1.46037235995295
435,15.5125,-2.46709311331694
435,15.52,2.60419142862326
435,15.5275,1.3323169313362
435,15.535,0.234027836807259
435,15.5425,-0.726767399155738
435,15.55,-1.51139390620494
435,15.5575,-2.1463145849285
435,15.565,-2.70723460232503
435,15.5725,2.57908879335784
435,15.58,1.46778656176145
435,15.5875,0.402456102879583
435,15.595,-0.690513029049478
435,15.6025,-1.74638084136604
435,15.61,-2.67009607910885
435,15.6175,2.89229472290308
435,15.625,2.11949749636895
435,15.6325,1.22445386820345
435,15.64,0.240956820688572
435,15.6475,-0.852689239198352
435,15.655,-1.93749268409787
435,15.6625,-3.06662099884482
435,15.67,2.06643571454755
435,15.6775,1.03096152292982
435,15.685,-0.0344507975205161
435,15.6925,-0.948959274611761
435,15.7,-1.59712386764984
435,15.7075,-2.36910122557985
435,15.715,3.082020119693
435,15.7225,2.05877541658087
435,15.73,1.045972893317
435,15.7375,-0.0169556268750355
435,15.745,-1.0846771524872
435,15.7525,-1.96914794272317
435,15.76,-2.9778131109525
435,15.7675,2.42716245610947
435,15.775,1.57120611615614
435,15.7825,0.501739317802657
435,15.79,-0.374797727380124
435,15.7975,-1.41939614844248
435,15.805,-2.53400064367313
435,15.8125,2.80506458615675
435,15.82,1.82947804698804
435,15.8275,1.16076157724473
435,15.835,0.608360005361946
435,15.8425,-0.0938199967295497
435,15.85,-1.0646455884276
435,15.8575,-2.10627839801003
435,15.865,3.11535913694301
435,15.8725,1.97216649129227
435,15.88,0.892485983682407
435,15.8875,-0.151082404099744
435,15.895,-1.17818017538002
435,15.9025,-2.08686508503447
435,15.91,-2.9788372300325
435,15.9175,2.45507836498804
435,15.925,1.51952562207597
435,15.9325,0.48525702011409
435,15.94,-0.472612690502611
435,15.9475,-1.50386499010863
435,15.955,-2.48391234075397
435,15.9625,3.03632243068117
435,15.97,2.21197753146368
435,15.9775,1.44411677087185
435,15.985,0.604342420617882
435,15.9925,-0.436689790738959
435,16,-1.54891616161617
445,4,-1.65048992083072
445,4.0075,-2.37276806614594
445,4.015,-2.95757114421837
445,4.0225,2.11021678864473
445,4.03,1.16239544072651
445,4.0375,0.307548136304381
445,4.045,-0.217131542288082
445,4.0525,-0.927727667979853
445,4.06,-1.94631651625191
445,4.0675,-2.84257220981914
445,4.075,2.34270203733989
445,4.0825,1.3546284028281
445,4.09,0.638423483121595
445,4.0975,-0.12666568379869
445,4.105,-1.09853857531979
445,4.1125,-1.91282051290174
445,4.12,-2.70918689175493
445,4.1275,2.44062571696734
445,4.135,1.45145589827769
445,4.1425,0.543023096984738
445,4.15,-0.635001330231876
445,4.1575,-1.66321472314242
445,4.165,-2.5747523394035
445,4.1725,2.70943437515248
445,4.18,1.80264396015909
445,4.1875,0.94693480962817
445,4.195,0.0961677504868113
445,4.2025,-0.806814050467536
445,4.21,-1.76145198566727
445,4.2175,-2.63571285710402
445,4.225,2.71785623406986
445,4.2325,1.92939937185886
445,4.24,1.03979093850696
445,4.2475,0.00207504416597762
